timestamps,TP9,AF7,AF8,TP10,Right AUX
1722219704.747,-37.109,-32.227,-48.828,-70.312,0.000
1722219704.750,-48.828,-40.039,-43.945,-78.125,0.000
1722219704.754,-52.246,-41.992,-37.598,-77.637,0.000
1722219704.758,-50.781,-38.086,-37.109,-66.406,0.000
1722219704.762,-51.270,-38.086,-41.016,-64.941,0.000
1722219704.766,-56.152,-46.875,-44.922,-72.266,0.000
1722219704.770,-61.523,-47.852,-35.645,-53.711,0.000
1722219704.774,-55.176,-36.133,-31.738,-49.316,0.000
1722219704.778,-46.875,-42.480,-46.875,-70.312,0.000
1722219704.781,-44.434,-44.922,-39.551,-65.918,0.000
1722219704.786,-63.965,-36.621,-36.621,-68.848,0.000
1722219704.790,-85.449,-36.133,-41.992,-78.125,0.000
1722219704.793,-82.520,-41.992,-48.828,-71.289,0.000
1722219704.797,-59.570,-45.410,-49.316,-62.988,0.000
1722219704.801,-51.270,-40.527,-40.527,-64.453,0.000
1722219704.805,-66.895,-37.598,-41.016,-76.172,0.000
1722219704.809,-64.941,-43.457,-45.410,-89.844,0.000
1722219704.813,-43.945,-43.945,-44.434,-88.379,0.000
1722219704.817,-41.016,-37.109,-40.039,-71.777,0.000
1722219704.821,-58.105,-35.156,-44.434,-75.195,0.000
1722219704.824,-60.547,-33.203,-49.316,-76.660,0.000
1722219704.828,-39.551,-32.715,-45.898,-64.941,0.000
1722219704.833,-49.805,-34.668,-52.734,-77.148,0.000
1722219704.836,-73.242,-35.156,-56.152,-91.309,0.000
1722219704.840,-73.730,-39.551,-44.922,-69.824,0.000
1722219704.844,-50.293,-36.621,-41.016,-61.523,0.000
1722219704.848,-36.621,-36.621,-40.527,-77.148,0.000
1722219704.852,-47.852,-45.410,-40.039,-76.660,0.000
1722219704.856,-55.176,-46.875,-39.551,-79.590,0.000
1722219704.860,-39.062,-36.621,-32.715,-67.871,0.000
1722219704.864,-31.250,-30.762,-32.715,-58.594,0.000
1722219704.867,-61.523,-33.691,-42.480,-78.613,0.000
1722219704.871,-77.637,-37.109,-42.969,-72.754,0.000
1722219704.875,-59.082,-34.668,-43.457,-55.664,0.000
1722219704.879,-39.551,-36.133,-46.875,-74.219,0.000
1722219704.883,-45.410,-38.086,-47.363,-92.285,0.000
1722219704.887,-50.293,-40.039,-41.504,-79.102,0.000
1722219704.891,-48.340,-46.875,-45.898,-63.477,0.000
1722219704.895,-40.039,-40.527,-45.410,-62.012,0.000
1722219704.899,-38.086,-32.227,-37.109,-72.754,0.000
1722219704.903,-45.410,-33.691,-38.574,-83.008,0.000
1722219704.907,-41.992,-31.738,-42.969,-71.777,0.000
1722219704.910,-42.969,-30.762,-46.875,-65.918,0.000
1722219704.914,-56.641,-34.668,-53.711,-89.844,0.000
1722219704.918,-65.430,-29.297,-50.293,-97.656,0.000
1722219704.922,-63.477,-29.297,-44.922,-70.801,0.000
1722219704.926,-48.340,-31.250,-42.969,-55.664,0.000
1722219704.930,-38.086,-29.297,-41.992,-64.941,0.000
1722219704.934,-43.945,-34.180,-45.898,-77.637,0.000
1722219704.938,-64.941,-38.086,-44.922,-80.566,0.000
1722219704.942,-65.918,-33.691,-50.293,-79.590,0.000
1722219704.946,-42.480,-31.250,-56.641,-81.055,0.000
1722219704.950,-40.039,-35.156,-40.039,-80.566,0.000
1722219704.953,-57.617,-38.086,-28.809,-74.707,0.000
1722219704.957,-66.406,-38.086,-44.922,-85.938,0.000
1722219704.961,-37.109,-38.574,-50.781,-82.031,0.000
1722219704.965,-38.574,-36.621,-41.016,-67.383,0.000
1722219704.969,-69.336,-35.645,-40.039,-69.336,0.000
1722219704.973,-72.754,-45.898,-47.363,-67.383,0.000
1722219704.977,-52.734,-44.922,-48.340,-63.965,0.000
1722219704.981,-51.758,-36.133,-46.387,-75.684,0.000
1722219704.985,-72.266,-38.574,-47.852,-91.309,0.000
1722219704.989,-77.148,-42.480,-43.457,-79.590,0.000
1722219704.993,-60.059,-40.039,-41.504,-62.500,0.000
1722219704.996,-43.945,-34.668,-38.574,-58.105,0.000
1722219705.000,-58.105,-41.992,-45.410,-73.730,0.000
1722219705.004,-85.938,-49.316,-56.152,-90.820,0.000
1722219705.008,-74.219,-36.133,-52.246,-73.730,0.000
1722219705.012,-60.059,-35.645,-54.688,-64.941,0.000
1722219705.016,-65.430,-41.016,-52.734,-90.332,0.000
1722219705.020,-75.195,-37.109,-47.363,-104.492,0.000
1722219705.024,-69.824,-35.645,-40.527,-72.266,0.000
1722219705.028,-43.457,-34.180,-37.109,-53.711,0.000
1722219705.032,-48.340,-36.621,-45.898,-82.031,0.000
1722219705.035,-68.848,-36.133,-42.480,-86.914,0.000
1722219705.039,-58.594,-35.645,-30.273,-59.082,0.000
1722219705.043,-31.738,-42.969,-34.180,-52.734,0.000
1722219705.047,-38.574,-36.133,-39.551,-71.777,0.000
1722219705.051,-56.152,-31.250,-40.527,-77.637,0.000
1722219705.055,-58.594,-42.480,-35.645,-61.523,0.000
1722219705.059,-50.781,-43.945,-38.086,-54.688,0.000
1722219705.063,-40.039,-36.133,-44.922,-70.801,0.000
1722219705.067,-38.086,-31.250,-40.039,-74.707,0.000
1722219705.071,-54.199,-29.297,-41.992,-63.965,0.000
1722219705.075,-55.176,-29.785,-40.527,-51.270,0.000
1722219705.079,-41.992,-37.109,-41.992,-61.035,0.000
1722219705.082,-42.969,-32.715,-48.340,-70.801,0.000
1722219705.086,-47.852,-28.809,-42.480,-61.035,0.000
1722219705.090,-44.434,-41.016,-40.527,-60.547,0.000
1722219705.094,-33.203,-40.527,-42.480,-49.805,0.000
1722219705.098,-34.668,-36.133,-40.527,-57.129,0.000
1722219705.102,-39.551,-39.551,-38.086,-64.453,0.000
1722219705.106,-61.035,-37.598,-44.434,-67.383,0.000
1722219705.110,-53.223,-37.598,-43.945,-74.707,0.000
1722219705.114,-33.203,-33.203,-34.180,-74.219,0.000
1722219705.118,-57.617,-25.879,-30.762,-80.566,0.000
1722219705.122,-77.148,-28.809,-42.480,-80.566,0.000
1722219705.125,-74.219,-37.109,-51.758,-86.914,0.000
1722219705.129,-62.500,-41.504,-48.828,-85.449,0.000
1722219705.133,-65.918,-37.598,-47.852,-73.242,0.000
1722219705.137,-78.613,-39.062,-50.781,-69.824,0.000
1722219705.141,-76.172,-40.527,-53.711,-67.871,0.000
1722219705.145,-48.340,-34.180,-47.852,-61.035,0.000
1722219705.149,-50.293,-40.527,-48.340,-77.148,0.000
1722219705.153,-78.613,-48.828,-65.918,-97.656,0.000
1722219705.156,-76.172,-37.598,-50.293,-71.777,0.000
1722219705.161,-55.664,-34.180,-41.016,-52.734,0.000
1722219705.165,-55.176,-37.598,-48.828,-69.824,0.000
1722219705.169,-53.223,-33.691,-42.480,-79.590,0.000
1722219705.172,-56.152,-33.691,-37.109,-60.059,0.000
1722219705.176,-58.594,-39.551,-41.504,-41.016,0.000
1722219705.180,-47.852,-39.062,-49.316,-41.504,0.000
1722219705.184,-47.363,-30.273,-41.504,-57.129,0.000
1722219705.188,-55.664,-31.250,-37.109,-67.383,0.000
1722219705.192,-43.457,-31.250,-38.574,-48.828,0.000
1722219705.196,-38.574,-39.062,-45.410,-54.199,0.000
1722219705.200,-49.805,-42.480,-47.852,-71.289,0.000
1722219705.203,-56.641,-35.645,-42.969,-59.082,0.000
1722219705.208,-55.176,-36.621,-43.945,-54.688,0.000
1722219705.212,-31.250,-28.320,-45.410,-57.617,0.000
1722219705.215,-37.109,-26.855,-48.340,-56.152,0.000
1722219705.219,-59.570,-36.621,-46.875,-62.012,0.000
1722219705.223,-67.383,-36.133,-40.527,-51.270,0.000
1722219705.227,-57.129,-39.062,-40.527,-49.316,0.000
1722219705.231,-56.641,-41.504,-50.781,-72.266,0.000
1722219705.235,-66.406,-38.086,-45.410,-72.266,0.000
1722219705.239,-74.219,-36.133,-38.086,-73.730,0.000
1722219705.243,-70.312,-39.062,-42.480,-74.707,0.000
1722219705.246,-53.223,-36.621,-43.457,-67.871,0.000
1722219705.250,-47.852,-34.180,-45.898,-73.242,0.000
1722219705.255,-58.105,-36.621,-49.316,-69.824,0.000
1722219705.258,-59.082,-35.645,-46.875,-59.570,0.000
1722219705.262,-39.551,-33.691,-41.016,-40.039,0.000
1722219705.266,-35.156,-39.551,-41.016,-41.504,0.000
1722219705.270,-37.109,-44.434,-40.527,-50.293,0.000
1722219705.274,-41.992,-40.527,-36.621,-45.410,0.000
1722219705.278,-31.738,-29.785,-33.691,-42.480,0.000
1722219705.282,-17.090,-24.902,-27.832,-48.340,0.000
1722219705.286,-39.551,-35.645,-34.180,-66.895,0.000
1722219705.289,-51.758,-42.480,-41.992,-57.617,0.000
1722219705.293,-37.109,-41.504,-39.062,-47.852,0.000
1722219705.297,-39.551,-37.598,-34.668,-57.617,0.000
1722219705.301,-55.664,-31.250,-39.551,-63.477,0.000
1722219705.305,-65.918,-37.109,-51.270,-68.359,0.000
1722219705.309,-57.129,-36.621,-41.992,-63.965,0.000
1722219705.313,-50.781,-26.855,-36.621,-77.148,0.000
1722219705.317,-60.059,-30.762,-50.293,-83.984,0.000
1722219705.321,-71.289,-32.715,-51.758,-76.660,0.000
1722219705.325,-63.965,-32.227,-42.480,-78.613,0.000
1722219705.329,-48.340,-34.180,-39.062,-81.055,0.000
1722219705.332,-67.383,-39.062,-51.758,-97.168,0.000
1722219705.336,-83.008,-36.133,-51.758,-100.098,0.000
1722219705.340,-71.289,-33.691,-45.898,-81.055,0.000
1722219705.344,-52.246,-44.922,-45.898,-55.664,0.000
1722219705.348,-52.246,-47.363,-48.340,-67.383,0.000
1722219705.352,-62.012,-38.574,-44.922,-88.379,0.000
1722219705.356,-66.406,-34.180,-41.992,-79.590,0.000
1722219705.360,-47.852,-37.109,-41.504,-69.824,0.000
1722219705.364,-45.898,-39.062,-38.086,-71.777,0.000
1722219705.368,-54.688,-33.203,-31.250,-66.406,0.000
1722219705.371,-42.480,-33.203,-29.297,-54.688,0.000
1722219705.375,-41.016,-39.062,-38.086,-57.129,0.000
1722219705.379,-49.316,-41.016,-41.504,-83.496,0.000
1722219705.383,-55.664,-38.086,-35.156,-80.078,0.000
1722219705.387,-62.988,-39.551,-36.133,-61.035,0.000
1722219705.391,-61.035,-35.645,-38.574,-65.430,0.000
1722219705.395,-49.805,-31.250,-36.133,-73.730,0.000
1722219705.399,-49.316,-37.598,-34.180,-70.801,0.000
1722219705.403,-67.871,-37.598,-37.109,-73.242,0.000
1722219705.407,-74.219,-31.738,-42.969,-72.266,0.000
1722219705.411,-50.293,-30.273,-45.410,-56.641,0.000
1722219705.414,-35.156,-33.691,-29.785,-51.758,0.000
1722219705.418,-50.293,-36.621,-23.926,-60.059,0.000
1722219705.422,-65.918,-40.039,-40.039,-58.594,0.000
1722219705.426,-55.176,-41.504,-43.457,-56.641,0.000
1722219705.430,-36.621,-37.109,-39.062,-68.359,0.000
1722219705.434,-48.340,-35.645,-43.457,-79.102,0.000
1722219705.438,-64.453,-37.598,-43.945,-80.566,0.000
1722219705.442,-45.410,-39.062,-48.828,-69.824,0.000
1722219705.446,-36.133,-43.457,-50.293,-67.383,0.000
1722219705.450,-46.875,-43.945,-41.504,-77.148,0.000
1722219705.454,-57.129,-40.039,-39.062,-78.125,0.000
1722219705.458,-53.711,-38.574,-41.992,-63.965,0.000
1722219705.461,-30.273,-40.527,-37.598,-57.617,0.000
1722219705.465,-32.715,-38.086,-38.574,-66.895,0.000
1722219705.469,-47.852,-34.180,-45.898,-69.824,0.000
1722219705.473,-55.176,-34.668,-44.434,-62.500,0.000
1722219705.477,-45.898,-35.156,-45.898,-60.059,0.000
1722219705.481,-41.016,-35.645,-53.223,-73.730,0.000
1722219705.485,-51.270,-41.504,-53.711,-72.754,0.000
1722219705.489,-50.781,-41.504,-40.527,-57.617,0.000
1722219705.493,-40.039,-43.457,-37.109,-55.176,0.000
1722219705.497,-34.180,-45.410,-40.039,-64.941,0.000
1722219705.501,-39.551,-42.480,-42.480,-60.059,0.000
1722219705.504,-43.457,-51.758,-43.457,-53.223,0.000
1722219705.508,-32.227,-47.852,-43.945,-52.734,0.000
1722219705.512,-23.438,-41.504,-49.805,-67.871,0.000
1722219705.516,-36.621,-38.574,-50.293,-78.125,0.000
1722219705.520,-44.922,-32.715,-47.363,-68.359,0.000
1722219705.524,-46.875,-37.109,-46.875,-63.965,0.000
1722219705.528,-49.316,-38.574,-43.945,-70.312,0.000
1722219705.532,-47.363,-33.203,-36.133,-75.195,0.000
1722219705.536,-52.246,-35.645,-40.039,-80.566,0.000
1722219705.540,-49.805,-44.434,-46.387,-71.289,0.000
1722219705.544,-22.461,-47.363,-43.945,-54.688,0.000
1722219705.548,-33.203,-35.156,-43.945,-76.172,0.000
1722219705.551,-59.082,-24.902,-44.922,-100.586,0.000
1722219705.555,-55.176,-31.738,-48.340,-71.777,0.000
1722219705.559,-33.203,-32.227,-53.223,-48.828,0.000
1722219705.563,-8.789,-28.320,-48.828,-56.152,0.000
1722219705.567,-22.949,-26.367,-46.387,-66.895,0.000
1722219705.571,-41.992,-26.367,-56.641,-69.824,0.000
1722219705.575,-33.203,-25.391,-56.641,-48.340,0.000
1722219705.579,-6.836,-25.391,-47.363,-38.086,0.000
1722219705.583,-9.277,-22.461,-46.875,-54.688,0.000
1722219705.587,-26.855,-26.855,-49.316,-56.641,0.000
1722219705.591,-24.902,-33.203,-51.758,-42.969,0.000
1722219705.594,-2.930,-27.344,-47.852,-26.367,0.000
1722219705.598,-2.441,-22.461,-38.574,-31.250,0.000
1722219705.602,-18.555,-25.879,-37.109,-36.621,0.000
1722219705.606,-28.320,-31.250,-41.504,-41.992,0.000
1722219705.610,-7.812,-27.832,-41.992,-46.387,0.000
1722219705.614,1.953,-26.367,-42.969,-51.758,0.000
1722219705.618,-29.785,-30.762,-52.734,-77.637,0.000
1722219705.622,-44.922,-31.738,-51.758,-67.871,0.000
1722219705.625,-32.715,-31.738,-47.852,-51.270,0.000
1722219705.630,-17.090,-32.227,-42.969,-47.852,0.000
1722219705.634,-28.320,-27.344,-42.969,-44.922,0.000
1722219705.637,-49.316,-29.297,-46.387,-41.504,0.000
1722219705.641,-45.898,-38.574,-51.758,-36.133,0.000
1722219705.645,-29.297,-39.062,-50.293,-35.156,0.000
1722219705.649,-31.250,-37.598,-37.598,-48.828,0.000
1722219705.653,-42.480,-29.785,-36.133,-63.477,0.000
1722219705.657,-45.898,-20.508,-32.715,-54.688,0.000
1722219705.661,-32.715,-25.391,-34.668,-52.246,0.000
1722219705.665,-35.156,-33.203,-38.086,-66.895,0.000
1722219705.668,-46.875,-34.668,-34.668,-58.594,0.000
1722219705.672,-41.992,-32.715,-39.062,-47.363,0.000
1722219705.677,-26.855,-36.133,-42.480,-47.363,0.000
1722219705.680,-19.531,-34.668,-43.945,-46.387,0.000
1722219705.684,-31.738,-33.203,-41.504,-55.176,0.000
1722219705.688,-43.457,-35.645,-37.598,-54.199,0.000
1722219705.692,-39.551,-31.250,-39.062,-46.875,0.000
1722219705.696,-28.320,-38.574,-37.109,-58.594,0.000
1722219705.700,-44.434,-43.945,-39.551,-78.613,0.000
1722219705.704,-62.988,-35.156,-42.969,-80.078,0.000
1722219705.708,-70.312,-39.551,-46.387,-75.195,0.000
1722219705.711,-55.664,-39.062,-41.504,-62.500,0.000
1722219705.715,-46.875,-28.809,-42.969,-65.430,0.000
1722219705.719,-67.871,-28.320,-50.781,-84.473,0.000
1722219705.723,-69.336,-28.809,-47.852,-73.730,0.000
1722219705.727,-48.340,-28.809,-44.922,-51.758,0.000
1722219705.731,-54.688,-30.762,-44.922,-56.641,0.000
1722219705.735,-68.359,-37.109,-43.945,-65.430,0.000
1722219705.739,-67.383,-34.180,-44.922,-73.242,0.000
1722219705.743,-57.129,-28.809,-48.340,-71.289,0.000
1722219705.747,-42.480,-30.762,-39.551,-65.918,0.000
1722219705.751,-55.176,-33.203,-35.156,-85.449,0.000
1722219705.754,-83.008,-43.457,-41.992,-89.355,0.000
1722219705.758,-70.801,-37.598,-43.457,-76.660,0.000
1722219705.762,-52.734,-38.086,-43.457,-81.543,0.000
1722219705.766,-58.594,-36.133,-45.410,-93.262,0.000
1722219705.770,-65.430,-27.344,-43.945,-87.402,0.000
1722219705.774,-63.965,-32.227,-41.504,-70.801,0.000
1722219705.778,-56.641,-33.691,-44.922,-70.801,0.000
1722219705.782,-60.547,-34.180,-48.340,-83.008,0.000
1722219705.786,-65.918,-37.109,-44.922,-87.891,0.000
1722219705.790,-60.547,-35.156,-42.969,-70.312,0.000
1722219705.793,-41.016,-33.691,-44.434,-58.105,0.000
1722219705.797,-51.758,-30.762,-42.480,-83.008,0.000
1722219705.801,-67.871,-31.250,-36.133,-86.914,0.000
1722219705.805,-59.082,-37.109,-33.203,-63.965,0.000
1722219705.809,-50.293,-34.668,-36.621,-53.223,0.000
1722219705.813,-45.898,-36.133,-40.527,-65.918,0.000
1722219705.817,-45.898,-38.574,-37.598,-83.496,0.000
1722219705.821,-59.570,-34.668,-38.086,-71.289,0.000
1722219705.825,-64.453,-34.668,-42.969,-55.176,0.000
1722219705.829,-50.293,-35.156,-40.039,-68.359,0.000
1722219705.833,-48.340,-33.691,-34.180,-73.730,0.000
1722219705.837,-60.059,-35.645,-32.715,-60.059,0.000
1722219705.840,-57.617,-33.203,-35.645,-55.664,0.000
1722219705.844,-42.969,-32.715,-37.598,-62.012,0.000
1722219705.848,-51.270,-34.668,-39.551,-78.613,0.000
1722219705.852,-58.594,-36.133,-44.434,-78.613,0.000
1722219705.856,-57.129,-37.109,-48.340,-56.152,0.000
1722219705.860,-43.457,-39.062,-45.410,-56.152,0.000
1722219705.864,-41.016,-34.668,-41.992,-76.172,0.000
1722219705.868,-53.223,-35.156,-40.039,-72.754,0.000
1722219705.872,-53.223,-36.621,-45.898,-65.918,0.000
1722219705.876,-40.527,-37.598,-52.734,-59.082,0.000
1722219705.880,-26.855,-39.551,-49.316,-55.664,0.000
1722219705.884,-35.645,-35.156,-44.434,-62.988,0.000
1722219705.887,-53.223,-31.250,-43.457,-64.941,0.000
1722219705.891,-49.316,-28.320,-44.434,-58.594,0.000
1722219705.895,-27.832,-33.203,-40.039,-49.805,0.000
1722219705.899,-36.133,-40.527,-41.504,-59.570,0.000
1722219705.903,-58.594,-32.715,-50.781,-76.660,0.000
1722219705.907,-63.477,-30.273,-49.805,-71.289,0.000
1722219705.911,-43.457,-29.297,-46.387,-62.500,0.000
1722219705.915,-34.668,-31.250,-38.086,-67.383,0.000
1722219705.919,-60.547,-38.086,-37.598,-85.938,0.000
1722219705.923,-66.895,-34.668,-45.898,-84.961,0.000
1722219705.927,-51.270,-37.598,-45.410,-76.172,0.000
1722219705.930,-42.969,-40.039,-42.969,-72.266,0.000
1722219705.934,-50.293,-36.133,-44.434,-79.590,0.000
1722219705.938,-56.641,-39.551,-46.387,-92.773,0.000
1722219705.942,-44.922,-44.434,-41.504,-70.312,0.000
1722219705.946,-35.156,-41.992,-42.969,-57.617,0.000
1722219705.950,-56.641,-40.527,-49.805,-82.520,0.000
1722219705.954,-69.824,-40.039,-39.062,-83.008,0.000
1722219705.958,-59.082,-39.551,-38.574,-65.430,0.000
1722219705.962,-48.340,-36.621,-51.270,-66.895,0.000
1722219705.966,-57.129,-43.945,-51.270,-79.102,0.000
1722219705.970,-62.012,-47.363,-50.293,-79.102,0.000
1722219705.973,-60.059,-40.527,-53.223,-59.082,0.000
1722219705.977,-51.270,-41.016,-46.875,-46.875,0.000
1722219705.981,-47.852,-43.945,-45.898,-55.664,0.000
1722219705.985,-56.152,-42.480,-41.992,-61.035,0.000
1722219705.989,-59.082,-33.691,-34.668,-54.688,0.000
1722219705.993,-54.688,-33.691,-42.480,-56.641,0.000
1722219705.997,-47.363,-37.109,-40.527,-57.617,0.000
1722219706.001,-50.293,-37.109,-29.297,-61.523,0.000
1722219706.005,-57.617,-39.551,-36.621,-62.012,0.000
1722219706.009,-55.176,-36.133,-50.781,-57.617,0.000
1722219706.013,-43.457,-35.645,-45.898,-58.105,0.000
1722219706.016,-45.410,-42.969,-39.062,-59.082,0.000
1722219706.020,-58.594,-41.504,-41.504,-63.477,0.000
1722219706.024,-60.059,-37.598,-41.016,-55.176,0.000
1722219706.028,-40.527,-38.086,-38.086,-45.898,0.000
1722219706.032,-38.574,-36.133,-38.574,-52.734,0.000
1722219706.036,-54.199,-35.645,-43.457,-65.430,0.000
1722219706.040,-63.965,-40.039,-44.434,-66.895,0.000
1722219706.044,-49.316,-41.992,-40.039,-54.199,0.000
1722219706.048,-36.621,-47.363,-41.504,-57.617,0.000
1722219706.052,-45.410,-44.434,-39.551,-71.289,0.000
1722219706.056,-58.594,-27.832,-35.645,-75.684,0.000
1722219706.059,-41.504,-27.832,-35.156,-57.617,0.000
1722219706.063,-33.691,-34.668,-38.086,-62.500,0.000
1722219706.067,-48.340,-29.297,-43.457,-74.219,0.000
1722219706.071,-55.176,-25.879,-39.062,-63.965,0.000
1722219706.075,-51.270,-27.832,-35.156,-54.688,0.000
1722219706.079,-40.039,-24.414,-37.598,-62.500,0.000
1722219706.083,-62.012,-30.273,-39.551,-91.797,0.000
1722219706.087,-77.148,-40.039,-36.621,-97.168,0.000
1722219706.090,-66.406,-44.434,-43.945,-74.219,0.000
1722219706.094,-44.922,-43.457,-44.922,-61.523,0.000
1722219706.099,-43.457,-38.574,-38.574,-74.707,0.000
1722219706.102,-53.711,-31.250,-37.109,-72.266,0.000
1722219706.106,-55.664,-27.832,-33.691,-52.734,0.000
1722219706.110,-46.875,-39.062,-30.273,-42.480,0.000
1722219706.114,-37.598,-41.992,-33.691,-49.805,0.000
1722219706.118,-46.387,-37.109,-35.156,-59.082,0.000
1722219706.122,-47.363,-38.574,-27.344,-41.992,0.000
1722219706.126,-44.922,-36.621,-27.832,-40.039,0.000
1722219706.130,-48.340,-33.691,-35.645,-54.688,0.000
1722219706.133,-44.922,-35.156,-32.715,-57.129,0.000
1722219706.137,-49.316,-31.250,-25.879,-58.105,0.000
1722219706.141,-56.152,-30.762,-32.715,-52.734,0.000
1722219706.145,-50.293,-44.922,-44.434,-53.711,0.000
1722219706.149,-54.688,-43.457,-42.969,-67.383,0.000
1722219706.153,-66.895,-32.715,-37.109,-78.613,0.000
1722219706.157,-75.195,-40.039,-41.504,-73.242,0.000
1722219706.161,-59.082,-39.062,-50.293,-64.453,0.000
1722219706.165,-42.480,-33.691,-41.504,-56.152,0.000
1722219706.169,-53.223,-34.180,-34.668,-60.059,0.000
1722219706.173,-75.684,-37.598,-40.039,-73.242,0.000
1722219706.176,-63.965,-40.527,-39.551,-63.477,0.000
1722219706.180,-46.875,-43.945,-40.527,-64.453,0.000
1722219706.184,-52.734,-44.922,-41.992,-76.172,0.000
1722219706.188,-63.477,-46.387,-50.293,-83.496,0.000
1722219706.192,-59.082,-48.828,-53.223,-81.055,0.000
1722219706.196,-43.457,-43.945,-46.875,-77.148,0.000
1722219706.200,-51.270,-37.109,-46.875,-78.125,0.000
1722219706.204,-71.777,-42.480,-48.828,-80.078,0.000
1722219706.208,-72.266,-45.410,-48.340,-76.660,0.000
1722219706.212,-55.176,-38.574,-44.434,-71.777,0.000
1722219706.216,-55.176,-34.668,-47.852,-82.520,0.000
1722219706.220,-67.871,-31.738,-53.711,-95.703,0.000
1722219706.223,-73.730,-38.574,-49.805,-79.590,0.000
1722219706.227,-55.664,-42.969,-48.828,-56.152,0.000
1722219706.231,-54.688,-46.387,-49.805,-76.172,0.000
1722219706.235,-75.684,-42.480,-43.457,-98.633,0.000
1722219706.239,-82.520,-40.039,-35.156,-86.914,0.000
1722219706.243,-66.406,-48.340,-34.180,-64.941,0.000
1722219706.247,-52.734,-44.922,-41.504,-61.523,0.000
1722219706.251,-63.965,-38.086,-47.852,-77.148,0.000
1722219706.255,-71.289,-35.645,-40.527,-74.707,0.000
1722219706.259,-55.176,-32.715,-35.156,-59.082,0.000
1722219706.263,-43.457,-36.621,-41.992,-67.383,0.000
1722219706.267,-43.457,-32.715,-43.457,-84.473,0.000
1722219706.270,-46.387,-27.344,-36.133,-75.195,0.000
1722219706.274,-61.035,-38.574,-38.086,-62.500,0.000
1722219706.278,-61.035,-46.875,-52.246,-66.895,0.000
1722219706.282,-48.828,-44.434,-44.922,-80.078,0.000
1722219706.286,-52.246,-43.945,-34.668,-75.684,0.000
1722219706.290,-68.848,-43.945,-43.945,-74.219,0.000
1722219706.294,-65.918,-42.480,-50.781,-82.031,0.000
1722219706.298,-60.547,-43.945,-51.270,-80.566,0.000
1722219706.302,-65.430,-45.410,-51.758,-90.332,0.000
1722219706.306,-70.801,-41.016,-42.969,-78.613,0.000
1722219706.310,-68.359,-41.992,-39.062,-62.012,0.000
1722219706.313,-59.570,-45.410,-44.922,-66.406,0.000
